Job Title,Job URL,Company Name,Company URL,Exp,Salary,Location,Skills,Posted
Machine Learning Data Engineer - Korn Ferry Digital,https://www.naukri.com/job-listings-machine-learning-data-engineer-korn-ferry-digital-futurestep-recruitment-services-private-limited-bangalore-bengaluru-5-to-7-years-190122003608?src=jobsearchDesk&sid=1643778307316381_3&xp=1&px=4,Futurestep Recruitment Services Private Limited,https://www.naukri.com/futurestep-recruitment-services-jobs-careers-86685,5-7 Yrs,Not disclosed,Bangalore/Bengaluru,IT Skills|Python|Software Development|Testing|Quality Assurance|Machine Learning|Artificial Intelligence|Product Development,13 Days Ago
Cloud Big Data Architect - Artificial Intelligence/ Machine Learning,https://www.naukri.com/job-listings-cloud-big-data-architect-artificial-intelligence-machine-learning-career-infosystem-bangalore-bengaluru-8-to-12-years-111219907855?src=jobsearchDesk&sid=1643778307316381_3&xp=2&px=4,Career Infosystem,https://www.naukri.com/premium-jobs-careers-852658,8-12 Yrs,Not disclosed,Bangalore/Bengaluru,Presto|Druid|Kafka|Java|Big Data|IT Skills|Cloud|Technical Architect,4 Days Ago
Cloud Big Data Architect - Artificial Intelligence/ Machine Learning,https://www.naukri.com/job-listings-cloud-big-data-architect-artificial-intelligence-machine-learning-career-infosystem-bangalore-bengaluru-8-to-12-years-110719904290?src=jobsearchDesk&sid=1643778307316381_3&xp=3&px=4,Career Infosystem,https://www.naukri.com/premium-jobs-careers-852658,8-12 Yrs,Not disclosed,Bangalore/Bengaluru,Presto|Kafka|Java|Druid|Big Data|IT Skills|Cloud|Technical Architect,4 Days Ago
Computer Vision / Artificial Intelligence / Machine Learning Engineer,https://www.naukri.com/job-listings-computer-vision-artificial-intelligence-machine-learning-engineer-iqsoft-technologies-pvt-ltd-hyderabad-secunderabad-bangalore-bengaluru-mumbai-all-areas-0-to-2-years-180122011614?src=jobsearchDesk&sid=1643778307316381_3&xp=4&px=4,IQSOFT TECHNOLOGIES PVT LTD,https://www.naukri.com/iqsoft-technologies-jobs-careers-6639610,0-2 Yrs,"4,00,000 - 5,00,000 PA.","Hyderabad/Secunderabad, Bangalore/Bengaluru, Mumbai (All Areas)",Tensorflow|Python|Keras|Numpy|IT Skills|NLP|Computer Vision|Machine Learning,
Computer Vision/Artificial Intelligence/Machine Learning Engineer,https://www.naukri.com/job-listings-computer-vision-artificial-intelligence-machine-learning-engineer-e-con-systems-chennai-0-to-1-years-201221901354?src=jobsearchDesk&sid=1643778307316381_3&xp=5&px=4,e-con Systems,https://www.naukri.com/premium-jobs-jobs-careers-678662,0-1 Yrs,Not disclosed,Chennai,C++|Linux|Artificial Intelligence|Image Processing|Computer Vision|Machine Learning|Algorithm|Internship,30+ Days Ago
Artificial Intelligence/Machine Learning Engineer,https://www.naukri.com/job-listings-artificial-intelligence-machine-learning-engineer-ezeiatech-systems-private-limited-gurgaon-gurugram-0-to-5-years-161221909313?src=jobsearchDesk&sid=1643778307316381_3&xp=6&px=4,Ezeiatech Systems Private Limited,https://www.naukri.com/premium-jobs-jobs-careers-678662,0-5 Yrs,Not disclosed,Gurgaon/Gurugram,IT Skills|Python|Machine Learning|Tensorflow|NLP|Artificial Intelligence|Deep Learning,30+ Days Ago
Senior Data Scientist - Machine Learning,https://www.naukri.com/job-listings-senior-data-scientist-machine-learning-serving-skill-kochi-cochin-6-to-9-years-200220906149?src=jobsearchDesk&sid=1643778307316381_3&xp=7&px=4,Serving Skill,https://www.naukri.com/premium-jobs-careers-852658,6-9 Yrs,Not disclosed,Kochi/Cochin,Data Science|Azure|Data Scientist|Data Management|Agile|Data Analytics|Machine Learning|Python,4 Days Ago
Machine Learning Expert_ Tableau Developer,https://www.naukri.com/job-listings-machine-learning-expert-tableau-developer-genpact-india-private-limited-bangalore-bengaluru-4-to-6-years-250122009295?src=jobsearchDesk&sid=1643778307316381_3&xp=8&px=4,Genpact,https://www.naukri.com/genpact-jobs-careers-55806,4-6 Yrs,Not disclosed,Bangalore/Bengaluru,CSS|Typescript|Web Technologies|Postgresql|Javascript|HTML|JSON|Web Development,7 Days Ago
Python Developer - Flask/Machine Learning,https://www.naukri.com/job-listings-python-developer-flask-machine-learning-carbynetech-india-hyderabad-secunderabad-3-to-5-years-270122909040?src=jobsearchDesk&sid=1643778307316381_3&xp=9&px=4,CarbyneTech India,https://www.naukri.com/premium-jobs-jobs-careers-678662,3-5 Yrs,Not disclosed,Hyderabad/Secunderabad,Machine Learning|Python|Flask|Git|Design Patterns|Flask frameworks,5 Days Ago
Data Engineer - Python/Machine Learning/AWS,https://www.naukri.com/job-listings-data-engineer-python-machine-learning-aws-huquo-consulting-pvt-ltd-gurgaon-gurugram-6-to-11-years-300122903859?src=jobsearchDesk&sid=1643778307316381_3&xp=10&px=4,Huquo Consulting Pvt. Ltd,https://www.naukri.com/premium-jobs-careers-852658,6-11 Yrs,Not disclosed,Gurgaon/Gurugram,Machine Learning|AWS|Python|IT Skills|Testing|Cloud|AWS Lambda|Project task management,2 Days Ago
Data Engineer - Python/Machine Learning/AWS,https://www.naukri.com/job-listings-data-engineer-python-machine-learning-aws-huquo-consulting-pvt-ltd-gurgaon-gurugram-6-to-11-years-130221902351?src=jobsearchDesk&sid=1643778307316381_3&xp=11&px=4,Huquo Consulting Pvt. Ltd,https://www.naukri.com/premium-jobs-careers-852658,6-11 Yrs,Not disclosed,Gurgaon/Gurugram,IT Skills|Testing|Machine Learning|Cloud|AWS|AWS Lambda|Amazon EC2|Elastic Load Balancing,4 Days Ago
Data Science - Machine Learning Engineer,https://www.naukri.com/job-listings-data-science-machine-learning-engineer-juriscape-legal-research-pvt-ltd-ahmedabad-5-to-8-years-180122000101?src=jobsearchDesk&sid=1643778307316381_3&xp=12&px=4,Juriscape Legal Research Pvt. Ltd,https://www.naukri.com/juriscape-legal-research-jobs-careers-126326,5-8 Yrs,"9,50,000 - 18,00,000 PA.",Ahmedabad(Bodakdev),Data Scientist|BPO|data analysis|Language Skills|Business Intelligence|Visualization|Statistician|Operations Research,15 Days Ago
Data Scientist - Machine Learning and NLP with Python,https://www.naukri.com/job-listings-data-scientist-machine-learning-and-nlp-with-python-opsmx-hyderabad-secunderabad-bangalore-bengaluru-3-to-6-years-051121001045?src=jobsearchDesk&sid=1643778307316381_3&xp=13&px=4,OpsMx,https://www.naukri.com/n2-systems-jobs-careers-5319334,3-6 Yrs,Not disclosed,"Hyderabad/Secunderabad, Bangalore/Bengaluru",NLP|Machine Learning|Python|IT Skills|Statistics|Devops|AWS,
Junior Machine Learning and Data Science Engineers,https://www.naukri.com/job-listings-junior-machine-learning-and-data-science-engineers-teksands-bangalore-bengaluru-0-to-3-years-080122001154?src=jobsearchDesk&sid=1643778307316381_3&xp=14&px=4,Teksands,https://www.naukri.com/wrtr-ink-jobs-careers-5935658,0-3 Yrs,Not disclosed,Bangalore/Bengaluru,Data Science|Machine Learning|Python|SQL|Linux Scripting|IT Skills|Linux,24 Days Ago
Data Scientist | Python | Machine Learning | Deep Learning- Fresher,https://www.naukri.com/job-listings-data-scientist-python-machine-learning-deep-learning-fresher-schlesinger-group-noida-gurgaon-gurugram-delhi-ncr-0-to-3-years-080122000171?src=jobsearchDesk&sid=1643778307316381_3&xp=15&px=4,Schlesinger Group,https://www.naukri.com/cubevo-insights-jobs-careers-4812296,0-3 Yrs,Not disclosed,"Noida, Gurgaon/Gurugram, Delhi / NCR",Deep Learning|Numpy|Python|IT Skills|Data Science|Data Analytics|Machine Learning|Panda,25 Days Ago
Artificial Intelligence/ Machine Learning Engineer - R/Python,https://www.naukri.com/job-listings-artificial-intelligence-machine-learning-engineer-r-python-imindyourbusiness-bangalore-bengaluru-3-to-6-years-270122910778?src=jobsearchDesk&sid=1643778307316381_3&xp=16&px=4,iMindYourBusiness,https://www.naukri.com/premium-jobs-careers-852658,3-6 Yrs,Not disclosed,Bangalore/Bengaluru,R|SAS|MATLAB|IT Skills|Python|Machine Learning|Artificial Intelligence|Predictive Modeling,5 Days Ago
Python Engineer - Machine Learning/Hive,https://www.naukri.com/job-listings-python-engineer-machine-learning-hive-huquo-consulting-pvt-ltd-bangalore-bengaluru-3-to-7-years-290122901464?src=jobsearchDesk&sid=1643778307316381_3&xp=17&px=4,Huquo Consulting Pvt. Ltd,https://www.naukri.com/premium-jobs-careers-852658,3-7 Yrs,Not disclosed,Bangalore/Bengaluru,Hive|Machine Learning|Python|SQL|IT Skills|Big Data|Tensorflow|Python Engineer,3 Days Ago
Python Engineer - Machine Learning/Hive,https://www.naukri.com/job-listings-python-engineer-machine-learning-hive-huquo-consulting-pvt-ltd-bangalore-bengaluru-3-to-7-years-100921904983?src=jobsearchDesk&sid=1643778307316381_3&xp=18&px=4,Huquo Consulting Pvt. Ltd,https://www.naukri.com/premium-jobs-careers-852658,3-7 Yrs,Not disclosed,Bangalore/Bengaluru,Python|SQL|Hive|Machine Learning|IT Skills|Big Data|Deep Learning|TensorFlow,4 Days Ago
Machine Learning SSE,https://www.naukri.com/job-listings-machine-learning-sse-cgi-information-systems-and-management-consultants-private-limited-hyderabad-secunderabad-bangalore-bengaluru-3-to-7-years-240122004667?src=jobsearchDesk&sid=1643778307316381_3&xp=19&px=4,CGI,https://www.naukri.com/cgi-jobs-careers-1882984,3-7 Yrs,Not disclosed,"Hyderabad/Secunderabad, Bangalore/Bengaluru",Data Science|Artificial Intelligence|Machine Learning|Pytorch|Tensorflow|Object Detection|Recommender Systems|NLP,2 Days Ago
Artificial Intelligence and Machine Learning Expert,https://www.naukri.com/job-listings-artificial-intelligence-and-machine-learning-expert-enoah-i-solution-india-private-limited-chennai-3-to-5-years-260122001392?src=jobsearchDesk&sid=1643778307316381_3&xp=20&px=4,Enoah I Solution India Private Limited,https://www.naukri.com/enoah-i-solution-india-jobs-careers-196523,3-5 Yrs,Not disclosed,Chennai,Artificial Intelligence|Machine Learning|Python|Tensorflow|R|NLP|Opencv|Keras,6 Days Ago
Python Developer with keen interest in Machine Learning,https://www.naukri.com/job-listings-python-developer-with-keen-interest-in-machine-learning-harmony-data-integration-technologies-mohali-2-to-7-years-270122907265?src=jobsearchDesk&sid=1643778307316381_4&xp=1&px=5,Harmony Data Integration Technologies,https://www.naukri.com/premium-service-jobs-careers-872138,2-7 Yrs,Not disclosed,Mohali,HTML|Machine Learning|Python|Regex|SQL|Javascript|XPath|Node JS,5 Days Ago
Machine Learning Engineer,https://www.naukri.com/job-listings-machine-learning-engineer-farfetch-new-delhi-3-to-7-years-280122500788?src=jobsearchDesk&sid=1643778307316381_4&xp=2&px=5,Farfetch,https://www.naukri.com/farfetch-jobs-careers-4065960,3-7 Yrs,Not disclosed,New Delhi,Computer science|Software design|Production support|Machine learning|SCALA|Account management|Project delivery|Technical support,
Camera Machine Learning Specialist/Lead,https://www.naukri.com/job-listings-camera-machine-learning-specialist-lead-qualcomm-technologies-inc-bangalore-bengaluru-3-to-8-years-250122500117?src=jobsearchDesk&sid=1643778307316381_4&xp=3&px=5,"Qualcomm Technologies, Inc",https://www.naukri.com/qualcomm-jobs-careers-600837,3-8 Yrs,Not disclosed,Bangalore/Bengaluru,Wireless|Computer science|C++|Data analysis|Image processing|Machine learning|Signal processing|Sensors,
Machine Learning Ops,https://www.naukri.com/job-listings-machine-learning-ops-mindtree-limited-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-delhi-ncr-7-to-10-years-170122009657?src=jobsearchDesk&sid=1643778307316381_4&xp=4&px=5,Mindtree,https://www.naukri.com/mindtree-jobs-careers-63124,7-10 Yrs,"15,00,000 - 22,50,000 PA.","Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR",Data Science|Machine Learning|Java|Ansible|Kubernetes|Terraform|Docker|Python,15 Days Ago
ACN - Applied Intelligence - GCP - Machine Learning Engineer - 09,https://www.naukri.com/job-listings-acn-applied-intelligence-gcp-machine-learning-engineer-09-accenture-solutions-pvt-ltd-kolkata-2-to-6-years-300122901660?src=jobsearchDesk&sid=1643778307316381_4&xp=5&px=5,Accenture,https://www.naukri.com/accenture-jobs-careers-7682,2-6 Yrs,Not disclosed,Kolkata,SAS|Business intelligence|SDLC|Production support|Data management|Consulting|Machine learning|microsoft,2 Days Ago
Machine Learning Application Developer,https://www.naukri.com/job-listings-machine-learning-application-developer-inclusive-growth-chain-hyderabad-secunderabad-1-to-6-years-300122002499?src=jobsearchDesk&sid=1643778307316381_4&xp=6&px=5,Inclusive growth Chain,https://www.naukri.com/inclusive-growth-chain-jobs-careers-6582398,1-6 Yrs,"4,75,000 - 5,00,000 PA.",Hyderabad/Secunderabad,NLP|Machine Learning|Python|IT Skills|Java|Data Science,2 Days Ago
MACHINE LEARNING ENGINEER,https://www.naukri.com/job-listings-machine-learning-engineer-imerit-technology-services-kolkata-1-to-4-years-270122500123?src=jobsearchDesk&sid=1643778307316381_4&xp=7&px=5,iMerit Technology Services,https://www.naukri.com/imerit-technology-services-jobs-careers-2787944,1-4 Yrs,Not disclosed,Kolkata,IT Skills|Python|Cloud|AWS|Azure|Computer science|Solution architecture|Linux,
Lead Engineer - Machine Learning | Advance Auto Parts,https://www.naukri.com/job-listings-lead-engineer-machine-learning-advance-auto-parts-talent500-tech-india-private-limited-hyderabad-secunderabad-8-to-12-years-260122000880?src=jobsearchDesk&sid=1643778307316381_4&xp=8&px=5,TALENT500 TECH (INDIA) PRIVATE LIMITED,https://www.naukri.com/talent500-tech-india-jobs-careers-3668670,8-12 Yrs,Not disclosed,Hyderabad/Secunderabad,Machine Learning|Python|SQL,6 Days Ago
Machine Learning Engineer - CI/CD Pipeline,https://www.naukri.com/job-listings-machine-learning-engineer-ci-cd-pipeline-squalas-hyderabad-secunderabad-7-to-12-years-240122909986?src=jobsearchDesk&sid=1643778307316381_4&xp=9&px=5,SQUALAS,https://www.naukri.com/premium-jobs-jobs-careers-678662,7-12 Yrs,Not disclosed,Hyderabad/Secunderabad,ML framework|ML|machine learning|Scrum|CI - CD|IT Skills|Data Science|CI/CD Pipeline,8 Days Ago
R&D Engineer - Image/Video Processing - Machine Learning Algorithms,https://www.naukri.com/job-listings-r-d-engineer-image-video-processing-machine-learning-algorithms-crux-consulting-services-hosur-6-to-8-years-190321909131?src=jobsearchDesk&sid=1643778307316381_4&xp=10&px=5,CRUX Consulting Services,https://www.naukri.com/premium-jobs-jobs-careers-678662,6-8 Yrs,Not disclosed,Hosur,IT Skills|Python|Machine Learning|Cloud|Video Processing|PyTorch|Image Processing|Python,12 Days Ago
Python Developer - Machine Learning/Data Mining,https://www.naukri.com/job-listings-python-developer-machine-learning-data-mining-huquo-consulting-pvt-ltd-noida-3-to-6-years-040621901828?src=jobsearchDesk&sid=1643778307316381_4&xp=11&px=5,Huquo Consulting Pvt. Ltd,https://www.naukri.com/premium-jobs-careers-852658,3-6 Yrs,Not disclosed,Noida,Predictive Modeling|R|NLP|data interpretation|Data Mining|text mining|Data Modeling|Spark,4 Days Ago
Senior Machine Learning Engineer,https://www.naukri.com/job-listings-senior-machine-learning-engineer-go-jek-engineering-bangalore-bengaluru-5-to-11-years-200122500577?src=jobsearchDesk&sid=1643778307316381_4&xp=12&px=5,Gojek,https://www.naukri.com/gojek-jobs-careers-3652862,5-11 Yrs,Not disclosed,Bangalore/Bengaluru,Computer science|Training|data science|Machine learning|Programming|Mathematics|Open source|Statistics,
Senior Software Engineer - Machine Learning & Web App,https://www.naukri.com/job-listings-senior-software-engineer-machine-learning-web-app-visa-consolidated-support-services-india-pvt-ltd-bangalore-bengaluru-5-to-10-years-190122907209?src=jobsearchDesk&sid=1643778307316381_4&xp=13&px=5,VISA CONSOLIDATED SUPPORT SERVICES (INDIA) PVT LTD,https://www.naukri.com/visa-consolidated-support-services-india-jobs-careers-3025442,5-10 Yrs,Not disclosed,Bangalore/Bengaluru,Java|Machine Learning|Python|IT Skills|Testing|HTML|CSS|Jenkins,13 Days Ago
Artificial Intelligence & Machine Learning - (AI/ML) Developer,https://www.naukri.com/job-listings-artificial-intelligence-machine-learning-ai-ml-developer-topgeek-private-limited-bangalore-bengaluru-1-to-5-years-270122009054?src=jobsearchDesk&sid=1643778307316381_4&xp=14&px=5,Topgeek Private Limited,https://www.naukri.com/topgeek-jobs-careers-6452926,1-5 Yrs,"5,00,000 - 15,00,000 PA.",Bangalore/Bengaluru(BTM Layout),Artificial Intelligence|Machine Learning|communication|Keras|TensorFlow js|SciPy|Git|UI,5 Days Ago
Immediate opportunity For AI Machine Learning Developer,https://www.naukri.com/job-listings-immediate-opportunity-for-ai-machine-learning-developer-htl-co-india-pvt-ltd-bangalore-bengaluru-4-to-6-years-250122000657?src=jobsearchDesk&sid=1643778307316381_4&xp=15&px=5,HTL Co India Pvt Ltd,https://www.naukri.com/htl-co-india-jobs-careers-1478464,4-6 Yrs,"5,00,000 - 8,00,000 PA.",Bangalore/Bengaluru,Opencv|Machine Learning|Python|IT Skills|Artificial Intelligence|Tensorflow|Cnn|C++,8 Days Ago
Analyst - Data Science - Python/Machine Learning/Analytics,https://www.naukri.com/job-listings-analyst-data-science-python-machine-learning-analytics-huquo-consulting-pvt-ltd-gurgaon-gurugram-4-to-6-years-300122903166?src=jobsearchDesk&sid=1643778307316381_4&xp=16&px=5,Huquo Consulting Pvt. Ltd,https://www.naukri.com/premium-jobs-careers-852658,4-6 Yrs,Not disclosed,Gurgaon/Gurugram,Machine Learning|Analytics|Python|Logistic Regression|Decision Tree|Linear Regressions|MySQL|Data science,2 Days Ago
